Direction,Timestamp,Hex Data,Parsed Info,Error
RX,2025-12-10 21:10:08.264,"b4 00 01 41 24 28 f5 24 47 4e 52 4d 43 2c 31 32 30 39 35 35 2e 30 30 2c 41 2c 33 37 33 31 2e 36 34 38 33 32 2c 4e 2c 31 32 37 30 34 2e 32 35 33 35 39 2c 45 2c 30 2e 33 33 32 2c 2c 31 30 31 32 32 35 2c 2c 2c 41 2c 56 2a 31 43 2f 00 00 00 00 00 00 00 00 00 00 00 02 40 76 db 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 27 5f 00 57 bd 00 8d ff 97 ff ff 78 00 4b 59 5f 78 87 4f 00 00 72 00 6a ff ff f2 ba 12 00 e2 00","물 속, 10.3°C, 스캔깊이 3.86m, 270kHz",false
RX,2025-12-10 21:10:08.374,"b4 00 01 41 24 28 f5 24 47 4e 52 4d 43 2c 31 32 30 39 35 35 2e 30 30 2c 41 2c 33 37 33 31 2e 36 34 38 33 32 2c 4e 2c 31 32 37 30 34 2e 32 35 33 35 39 2c 45 2c 30 2e 33 33 32 2c 2c 31 30 31 32 32 35 2c 2c 2c 41 2c 56 2a 31 43 2f 00 00 00 00 00 00 00 00 00 00 00 02 40 76 db 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 14 65 32 55 70 40 87 ff 00 c7 00 e7 ff 6f ff 90 3f 50 af 00 51 91 35 00 a6 ff f6 7d 00 00 5d 00","물 속, 10.3°C, 스캔깊이 3.86m, 270kHz",false
RX,2025-12-10 21:10:08.401,"b4 00 01 41 24 28 f5 24 47 4e 52 4d 43 2c 31 32 30 39 35 35 2e 30 30 2c 41 2c 33 37 33 31 2e 36 34 38 33 32 2c 4e 2c 31 32 37 30 34 2e 32 35 33 35 39 2c 45 2c 30 2e 33 33 32 2c 2c 31 30 31 32 32 35 2c 2c 2c 41 2c 56 2a 31 43 2f 00 00 00 00 00 00 00 00 00 00 00 02 40 76 db 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 36 7a 3c 00 82 3e 44 ff 88 ff 00 00 00 d4 c5 00 00 00 34 00 00 00 00 b3 ff 5f 61 c4 fe 00 00 00","물 속, 10.3°C, 스캔깊이 3.86m, 270kHz",false
RX,2025-12-10 21:10:08.467,"b4 00 01 41 24 28 f5 24 47 4e 52 4d 43 2c 31 32 30 39 35 35 2e 30 30 2c 41 2c 33 37 33 31 2e 36 34 38 33 32 2c 4e 2c 31 32 37 30 34 2e 32 35 33 35 39 2c 45 2c 30 2e 33 33 32 2c 2c 31 30 31 32 32 35 2c 2c 2c 41 2c 56 2a 31 43 2f 00 00 00 00 00 00 00 00 00 00 00 02 40 76 db 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 36 7c 31 82 ff 84 f3 00 4c 00 f7 ff ff ff ac 4a 51 e8 bf 20 00 b6 b9 00 00 00 d9 00 00 00 00 00","물 속, 10.3°C, 스캔깊이 3.86m, 270kHz",false
RX,2025-12-10 21:10:08.563,"b4 00 01 41 24 28 f5 24 47 4e 52 4d 43 2c 31 32 30 39 35 35 2e 30 30 2c 41 2c 33 37 33 31 2e 36 34 38 33 32 2c 4e 2c 31 32 37 30 34 2e 32 35 33 35 39 2c 45 2c 30 2e 33 33 32 2c 2c 31 30 31 32 32 35 2c 2c 2c 41 2c 56 2a 31 43 2f 00 00 00 00 00 00 00 00 00 00 00 02 40 76 db 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6d 4d 33 93 a9 7d b5 00 00 f4 ff ff ff b4 41 f8 ff ac 9d 6b f1 bc b2 ff ff d7 00 ff 1f 9c 00","물 속, 10.3°C, 스캔깊이 3.86m, 270kHz",false
RX,2025-12-10 21:10:08.612,"b4 00 01 41 24 28 f5 24 47 4e 52 4d 43 2c 31 32 30 39 35 35 2e 30 30 2c 41 2c 33 37 33 31 2e 36 34 38 33 32 2c 4e 2c 31 32 37 30 34 2e 32 35 33 35 39 2c 45 2c 30 2e 33 33 32 2c 2c 31 30 31 32 32 35 2c 2c 2c 41 2c 56 2a 31 43 2f 00 00 00 00 00 00 00 00 00 00 00 02 40 76 db 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 53 47 bb ea d4 bf 00 00 00 00 00 be 00 00 33 ff 00 a0 aa 2a 9e 98 ae ff ff 00 00 00 88 00 00","물 속, 10.3°C, 스캔깊이 3.86m, 270kHz",false
TX,2025-12-10 21:10:08.667,"03 00 02 02","SET_FREQUENCY: 270kHz",false
RX,2025-12-10 21:10:08.679,"b4 00 01 41 24 28 f5 24 47 4e 52 4d 43 2c 31 32 30 39 35 35 2e 30 30 2c 41 2c 33 37 33 31 2e 36 34 38 33 32 2c 4e 2c 31 32 37 30 34 2e 32 35 33 35 39 2c 45 2c 30 2e 33 33 32 2c 2c 31 30 31 32 32 35 2c 2c 2c 41 2c 56 2a 31 43 2f 00 00 00 00 00 00 00 00 00 00 00 02 40 76 db 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3b 26 d5 e0 98 9e b4 b0 ff ff ff ff ff a8 ff cc 67 d1 6d 00 00 30 c0 a7 e7 00 00 67 00 00 00","물 속, 10.3°C, 스캔깊이 3.86m, 270kHz",false
RX,2025-12-10 21:10:08.749,"b4 00 01 41 24 28 f5 24 47 4e 52 4d 43 2c 31 32 31 30 30 38 2e 30 30 2c 41 2c 33 37 33 31 2e 36 34 38 33 36 2c 4e 2c 31 32 37 30 34 2e 32 35 34 32 37 2c 45 2c 30 2e 33 34 30 2c 31 34 37 2e 39 33 2c 31 30 31 32 32 35 2c 2c 2c 41 2c 56 2a 30 35 2f 00 00 00 00 00 02 40 76 db 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 34 42 12 2f 86 00 7d 00 c3 8d ff 00 00 64 68 00 00 9f 63 ff ff 79 00 4d 00 00 00 00 b6 4e c9 00","물 속, 10.3°C, 스캔깊이 3.86m, 270kHz",false
RX,2025-12-10 21:10:08.858,"b4 00 01 41 24 28 f5 24 47 4e 52 4d 43 2c 31 32 31 30 30 38 2e 30 30 2c 41 2c 33 37 33 31 2e 36 34 38 33 36 2c 4e 2c 31 32 37 30 34 2e 32 35 34 32 37 2c 45 2c 30 2e 33 34 30 2c 31 34 37 2e 39 33 2c 31 30 31 32 32 35 2c 2c 2c 41 2c 56 2a 30 35 2f 00 00 00 00 00 02 40 76 db 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 32 4c 28 00 00 ed 75 9e 00 ff fe ff ff ff 00 bc ff ff e0 ff fc ff 00 74 00 cf de 00 00 00 6d 00","물 속, 10.3°C, 스캔깊이 3.86m, 270kHz",false
